File Number,Company Name,,County,Regional Office,Service Category Name,Email,Phone
TRA1/47/C01/61331,Interminable Tours and Travel Limited,,Nairobi,Nairobi,Tour or safari operators,info@interminabletoursandtravel.com,717371914
TRA1/47/C01/61340,MTTM WHITE HORSE LIMITED,,Nairobi,Nairobi,Tour or safari operators,msalmanji53@gmail.com12,780790052
TRA1/47/C01/61363,MSAFIRI AFRICA TRAVEL AND SAFARIS LTD,,Nairobi,Nairobi,Tour or safari operators,msafiri@msafiriafrica.com,2.54722E+11
TRA1/22/C04/61376,HIGH FLYERS VENTURES LIMITED,,Kiambu,Nairobi,Travel Agency  (Ticketing),Info.highflyes@gmail.com,0723 379543
TRA1/47/C01/61388,"African Safariways Travel ltd ",,Nairobi,Nairobi,Tour or safari operators,jambo@safariwaystravel.com,719248431
TRA1/47/C04/61406,ALROSHA TOURS AND TRAVEL LIMITED,,Nairobi,Nairobi,Travel Agency  (Ticketing),reservations@alroshatoursandtravel.com,707839119
TRA1/47/C01/61408,Allscenery Budget Safaris Limited,,Nairobi,Nairobi,Tour or safari operators,allscenerysafaris@gmail.com,791432666
TRA1/47/C01/61417,Isaac Ouma Oloo,,Nairobi,Nairobi,Tour or safari operators,ecobushman@gmail.com,0
TRA1/47/C01/61429,ELGIBOR TOURS AND TRAVEL,,Nairobi,Nairobi,Tour or safari operators,info@elgibortours.com,7877567537
TRA1/47/C01/61453,Mackay Africa Limited,,Nairobi,Nairobi,Tour or safari operators,piper@mackayafrica.com,712662476
TRA2/1/C02/61455,ENFORCER ALARMS LIMITED,,Mombasa,Mombasa,Tourist service vehicle hire,enfalars_@yahoo.com,722977959
TRA1/47/C01/61456,KAHAWA BUNI ENTERPRISE LIMITED,,Nairobi,Nairobi,Tour or safari operators,hassan.kahawabuni@gmail.com,733884443
TRA1/47/C04/61462,KAHAWA BUNI ENTERPRISE LIMITED,,Nairobi,Nairobi,Travel Agency  (Ticketing),hassan.kahawabuni@gmail.com,733884443
TRA1/47/C04/61478,MARONY TRAVEL AGENCIES LIMITED,,Nairobi,Nairobi,Travel Agency  (Ticketing),info@maronytravel.co.ke,715002858
TRA1/47/C04/61479,MARONY TRAVEL AGENCIES LIMITED,,Nairobi,Nairobi,Travel Agency  (Ticketing),info@maronytravel.co.ke,715002858
TRA1/47/C04/61491,"Saffara Ltd ",,Nairobi,Nairobi,Travel Agency  (Ticketing),"catherine@saffara.com ",721625859
TRA1/47/C01/61522,Papio Africa Holidays Limited,,Nairobi,Nairobi,Tour or safari operators,papioafricaholidays@gmail.com,790836214
TRA1/47/C01/61525,TANO TENA TOURS AND TRAVEL LTD,,Nairobi,Nairobi,Tour or safari operators,wildcatsafari4@gmail.com,719463864
TRA1/47/C01/61529,Greytone Bush Tours Limited,,Nairobi,Nairobi,Tour or safari operators,greytonbushtours@gmail.com,704668992
TRA1/34/C01/61575,ARDLAND SAFARIS LIMITED,,Kajiado,Nairobi,Tour or safari operators,mugachienjo@gmail.com,791087645
TRA1/20/C01/61578,WildPortraits Safaris Limited,,Kirinyaga,Nairobi,Tour or safari operators,wildportraitsafaris@gmail.com,720357597
TRA1/47/C01/61590,dennsland  trekk tours limited,,Nairobi,Nairobi,Tour or safari operators,dennslandtrekktours@gmail.com,724652354
TRA1/47/C01/61599,Sunstrip Africa Safaris Limited,,Nairobi,Nairobi,Tour or safari operators,sunstripafricasafaris@gmail.com,724652354
TRA1/47/C02/61634,RHEMA CAR HIRE AND TOURS,,Nairobi,Nairobi,Travel Agency  (Ticketing),marykui509@gmail.com,721535073
TRA1/47/C01/61635,AFRICA  MAGICAL SCENERY TOURS AND SAFARIS  LIMITED,,Nairobi,Nairobi,Tour or safari operators,africamagicalsafaritours@gmail.com,724652354
TRA2/1/C04/61638,HAINAN TRAVELLING AGENCY LIMITED,,Mombasa,Mombasa,Travel Agency  (Ticketing),mombasatravelagency@gmail.com,740347034
TRA1/47/C02/61640,LONGREN INTERNATIONAL TRAVEL SERVICES LTD,,Nairobi,Nairobi,Tourist service vehicle hire,longbamboosafaris@gmail.com,722600131
TRA1/47/C04/61652,CHIRAL AFRIQUE TOURS & TRAVEL LIMITED,,Nairobi,Nairobi,Travel Agency  (Ticketing),travel@chiralafrique.com,25472190699
TRA6/32/C04/61654,ELIF SAFARIS LIMITED,,Nakuru,Nakuru,Travel Agency  (Ticketing),ELIFSAFARIS@GMAIL.COM,798979760
TRA1/47/C04/61684,APRIMA TRAVELS LTD,,Nairobi,Nairobi,Travel Agency  (Ticketing),info@aprimatravels.com,2.54717E+11
TRA1/47/C01/61691,Alpine Adventures Ltd,,Nairobi,Nairobi,Tour or safari operators,apertureafrica@gmail.com,721762080
TRA1/47/C01/61692,KIMBLA,,Nairobi,Nairobi,Tour or safari operators,info@kimbla-mantana.com,722806063
TRA1/47/C01/61695,Abound Africa Tours and Travel LTD,,Nairobi,Nairobi,Tour or safari operators,aboundafrica1@gmail.com,723686314
TRA1/47/C01/61706,TRIBAL ADVENTURES LTD,,Nairobi,Nairobi,Tour or safari operators,cliftonne@gmail.com,712419214
TRA1/47/C04/61722,NORTH AND SOUTH TRAVEL LIMITED,,Nairobi,Nairobi,Travel Agency  (Ticketing),info@northandsouthtravel.com,N/A
TRA5/42/C01/61723,TAI ADVENTURES,,Kisumu,Kisumu,Tour or safari operators,denwanjiku@gmail.com,721746487
TRA1/22/C01/61729,FANTRAIL SAFARIS LIMITED,,Kiambu,Nairobi,Tour or safari operators,fantrailsafaris@gmail.com,710232854
TRA5/42/C01/61736,Flexivel Kenya Safaris Limited,,Kisumu,Kisumu,Tour or safari operators,jonathanmaina1@gmail.com,722593573
TRA1/47/C01/61741,Maasai Loita Tours Ltd,,Nairobi,Nairobi,Tour or safari operators,tours@maasailoitatours.com,722370757
TRA2/1/C01/61743,HAINAN TRAVELLING AGENCY,,Mombasa,Mombasa,Tour or safari operators,MOMBASATRAVELAGENCY@GMAIL.COM,740347034
TRA1/47/C04/61753,AZMAN TOURS AND TRAVEL LTD,,Nairobi,Nairobi,Travel Agency  (Ticketing),arfa@azmantours.com,2.54721E+11
TRA3/3/C01/61755,JOIA HOTELS AND RESORT LIMITED,,Kilifi,Malindi,Tour or safari operators,barracudahotel@gmail.com,71077926
TRA6/32/C01/61763,cspan tours and travel ltd,,Nakuru,Nakuru,Tour or safari operators,cspantours1@gmail.com,722806781
TRA1/47/C01/61782,VIAJES POR AFRICA LTD,,Nairobi,Nairobi,Tour or safari operators,mosesnjirunganga@gmail.com,722309712
TRA1/47/C01/61805,BRIDGIDS AFRICA ADVENTURES,,Nairobi,Nairobi,Tour or safari operators,bridgidsafricaadventures@gmail.com,727107030
TRA1/47/C01/61815,WILD PLUS ESCAPADES,,Nairobi,Nairobi,Tour or safari operators,wildplusescapades@gmail.com,727107030
TRA3/3/C01/61831,TOWERS OF AFRICA SAFARIS LIMITED,,Kilifi,Malindi,Tour or safari operators,charlesmaitha52@gmail.com,725207272
TRA3/3/C01/61862,SOMALO TOURS & SAFARIS,,Kilifi,Malindi,Tour or safari operators,SOMALOTOURS@GMAIL.COM,794472367
TRA1/47/C01/2022,YIELD TOURS AND SAFARI LTD,,Nairobi,Nairobi,Tour or safari operators,yieldsafaris@gmail.com,712061569
TRA6/32/C01/61872,PLATONIC TOURS AND SAFARIS,,Nakuru,Nakuru,Tour or safari operators,info@platonictoursandsafaris.com,723680709
TRA3/3/C01/281,BONGO ADVENTURES LTD,,Kilifi,Malindi,Tour or safari operators,info@bongosafari.com,720290987
TRA1/47/C04/61893,OCEANE BLEU TRAVEL AGENCY LTD,,Nairobi,Nairobi,Travel Agency  (Ticketing),oceanebleuagency@gmail.com,25457735458
TRA3/3/C01/61898,MAVUSHO SAFARIS,,Kilifi,Malindi,Tour or safari operators,mavushosafaris@gmail.com,729966601
TRA2/2/C01/61906,OGUTU SAFARI,,Kwale,Mombasa,Tour or safari operators,OGUTUERICK132@GMAIL.COM,729496531
TRA5/42/C01/61909,MAKE A DATE WITH AFRICA LTD,,Kisumu,Kisumu,Tour or safari operators,"makeadatewithafrica@gmail.com ",725789788
TRA5/43/C02/123,TAKA WIRI SAFARIS,,Homa Bay,Kisumu,Tourist service vehicle hire,TAKAWIRISAFARIS@GMAIL.COM,722367013
TRA1/47/C01/61930,ARROW ADVENTURES KENYA LTD,,Nairobi,Nairobi,Tour or safari operators,arrowadventures20@gmail.com,785043800
TRA1/47/C04/61936,TECHGLOBE TOURS AND TRAVEL LIMITED,,Nairobi,Nairobi,Travel Agency  (Ticketing),susanstaicy@gmail.com,0729 221111
TRA1/22/C01/61939,TRANSBORDERS TOURS AND TRAVELS LIMITED,,Kiambu,Nairobi,Tour or safari operators,info@transbordersltd.co.ke,725337004
TRA1/47/C01/61974,SAFARIS UNMASKED,,Nairobi,Nairobi,Tour or safari operators,pmwangi@viutravel.com,113469247
TRA1/47/C01/61976,Chilworth Ltd,,Nairobi,Nairobi,Tour or safari operators,emandant@gmail.com,25472251439
TRA1/47/C01/61981,Jonam Adventures Ltd.,,Nairobi,Nairobi,Tour or safari operators,jonamadventuresltd@gmail.com,25471167294
TRA2/2/C01/61982,Morrissa Tours & Safaris Limited,,Kwale,Mombasa,Tour or safari operators,morrissatoursltd@gmail.com,727344873
TRA6/33/C01/62012,Enkopiro Limited,,Narok,Nakuru,Tour or safari operators,enkopirolimited@gmail.com,2.547E+11
TRA1/47/C01/62016,COOL DEALS ADVENTURES LIMITED,,Nairobi,Nairobi,Tour or safari operators,kiuralydiah@gmail.com,703668369
TRA6/32/C01/011,SHIMBA FOURWAYS SAFARI,,Nakuru,Nakuru,Tour or safari operators,NAKURU,722824690
TRA6/22/C01/62050,TANU EXPLORATION LTD,,Kiambu,Nakuru,Tour or safari operators,tanoexploration@gmail.com,743464279
TRA1/6/C01/62056,Kedi Trail limited,,Taita-Taveta,Nairobi,Tour or safari operators,info@keditrail.com,0
TRA7/22/C01/62066,JADI SAFARIS LTD,,Nyeri,Nyeri,Tour or safari operators,jadisafariske@gmail.com,726048275
TRA6/32/C01/62079,VALLEY ROCKS TOURS,,Nakuru,Nakuru,Tour or safari operators,valleyrocktours@gmail.com,718860515
TRA3/3/C01/62087,KALONDU ADVENTURES LIMITED,,Kilifi,Malindi,Tour or safari operators,kalonduadventuresltd2541@gmail.com,720629045
TRA1/47/C01/62128,KOSEN EXPEDITIONS LTD,,Nairobi,Nairobi,Tour or safari operators,cathy@kosen-expeditions.com,721247376
TRA1/47/C01/62135,MSANII AFRICA SAFARIS LTD,,Nairobi,Nairobi,Tour or safari operators,msaniiafricasafaris@gmail.com,790855744
TRA1/47/C04/62142,Kotville tours and travel ltd,,Nairobi,Nairobi,Travel Agency  (Ticketing),Shalet@kotville.co.ke,723443592
TRA1/47/C01/62160,tegu tours and safaris,,Nairobi,Nairobi,Tour or safari operators,tegutourssafaris@gmail.com,768614562
TRA1/47/C01/62164,HOLIDAY SPOT SAFARIS LIMITED,,Nairobi,Nairobi,Tour or safari operators,info@holidayspotsafaris.com,722121748
TRA1/47/C04/62171,FLYING BLUE TOURS AND TRAVEL LIMITED,,Nairobi,Nairobi,Travel Agency  (Ticketing),info@flyingbluetravel.co.ke,715201692
TRA1/43/C02/117,ASKAH INVESTMENT COMPANY,,Homa Bay,Nairobi,Tourist service vehicle hire,ASKINVCOM@GMAIL.COM,717525701
TRA1/47/C04/62184,SPAKO PRESTINE SAFARIS,,Nairobi,Nairobi,Travel Agency  (Ticketing),prestinespako@gmail.com,720981243
TRA1/47/C01/62196,"SWISDERM INTERNATIONAL LIMITED ",,Nairobi,Nairobi,Tour or safari operators,info@tripbettertoafrica.com,790427201
TRA1/47/C04/62199,SUNBURST TRAVEL AGENCY LIMITED,,Nairobi,Nairobi,Travel Agency  (Ticketing),info@sunbursttravelagency.com,726151599
TRA1/47/C01/62213,TRIPSTART VENTURES LIMITED,,Nairobi,Nairobi,Tour or safari operators,info@tripstartassociates.com,720874561
TRA1/47/C01/62216,Sun Summit & Safaris,,Nairobi,Nairobi,Tour or safari operators,daa73067@gmail.com,742821176
TRA1/47/C01/62241,Rufigi Enterprises,,Nairobi,Nairobi,Tour or safari operators,info@rufigi.com,25478288757
TRA1/47/C01/62245,Spring Breeze Tours,,Nairobi,Nairobi,Tour or safari operators,springbreezetours.ke@gmail.com,2.54721E+11
TRA3/3/C01/62251,KANJA -WOLF MALINDI MOTOR-CYCLES HIRES COMPANY LTD,,Kilifi,Malindi,Tour or safari operators,kanjafischer@gmail.com,25472159174
TRA1/47/C01/62252,kenya safari bookings limited,,Nairobi,Nairobi,Tour or safari operators,kenyasafaribookings@gmail.com,25472377539
TRA1/47/C04/62255,TRAVEL MARA SAFARIS LTD,,Nairobi,Nairobi,Travel Agency  (Ticketing),james@travelmarasafaris.com,722636117
TRA6/47/C01/001,TRAVERSE MISSION TOURS LTD,,Nairobi,Nakuru,Tour or safari operators,ODMICAH@GMAIL.COM,755773181
TRA1/47/C02/62269,Rift Valley Safaris & Logistics Ltd,,Nairobi,Nairobi,Tourist service vehicle hire,riftvalleymovers@gmail.com,720738610
TRA6/32/C04/62278,ALSWAFF TOURS AND TRAVEL LIMITED,,Nakuru,Nakuru,Travel Agency  (Ticketing),alswafftours@gmail.com,704543544
TRA1/47/C01/62285,"Landplane Adventures Ltd ",,Nairobi,Nairobi,Tour or safari operators,bonfacewambua725@gmail.com,735738933
TRA1/47/C01/62298,MARA INFINITY SAFARIS LTD,,Nairobi,Nairobi,Tour or safari operators,jackline@marainfinitysafaris.co.ke,736771516
TRA1/47/C01/62299,Myriad Travel Limited,,Nairobi,Nairobi,Tour or safari operators,njagi@myriad-travel.com,722509622
TRA1/22/C01/81,SIRAAM TOURS AND TRAVELS LIMITED,,Kiambu,Nairobi,Tour or safari operators,info@siraamtours.com,740208287
TRA2/1/C01/62315,ELITE EXCURSIONS AND TRANSFERS,,Mombasa,Mombasa,Tour or safari operators,JONAHMOSETI.JM@GMAIL.COM,717397417
TRA1/47/C01/62320,FITS MOBILE TRUCK SERVICE,,Nairobi,Nairobi,Tour or safari operators,fitsgarage@gmail.com,2.54711E+11
TRA3/3/C01/62325,"Hova Destinations ",,Kilifi,Malindi,Tour or safari operators,"rest@hovadestinations.com ",0746 538668
TRA1/47/C01/62330,"Mara and Serengeti Expeditions Ltd ",,Nairobi,Nairobi,Tour or safari operators,fredmkzy@gmail.com,720843097
TRA1/47/C04/62332,DAWIN TOURS AND TRAVEL LTD,,Nairobi,Nairobi,Travel Agency  (Ticketing),INFO@DAWINTRAVEL.COM,25472250509
TRA5/42/C01/62344,SAMAFRIKA SAFARIS LIMITED,,Kisumu,Kisumu,Tour or safari operators,samafrikasafaris@gmail.com,792286368
TRA1/16/C01/62348,Macro Africa Safari Tours & Holiday Adventures,,Machakos,Nairobi,Tour or safari operators,rachelobonyo@gmail.com,719182308
TRA1/47/C01/1148,VALMO LTD,,Nairobi,Nairobi,Tour or safari operators,info@southerntravelservices.co.ke,712997336
TRA1/47/C04/62408,bee air service ltd,,Nairobi,Nairobi,Travel Agency  (Ticketing),info@beeairservice.com,758728888
TRA3/3/C01/62415,AMORINE TOUR AND SAFRIS LIMITED,,Kilifi,Malindi,Tour or safari operators,info@aminkenyasafaris.com,718667968
TRA1/47/C01/62430,JAMBO AFRICA LTD,,Nairobi,Nairobi,Tour or safari operators,amosmirera@gmail.com,720561743
TRA1/47/C01/62431,JAMBO AFRICA LTD,,Nairobi,Nairobi,Tour or safari operators,amosmirera@gmail.com,720561743
TRA1/47/C01/62435,MEKAKI SAFARIS LIMITED,,Nairobi,Nairobi,Tour or safari operators,mkagwiria4@gmail.com,723064358
TRA2/1/C01/62436,NICE MAN ADVENTURES TOURS AND SAFARIS LTD,,Mombasa,Mombasa,Tour or safari operators,NICEMANTOURS@GMAIL.COM,706102452
TRA1/47/C01/62438,IMPECCABLE SAFARIS LTD,,Nairobi,Nairobi,Tour or safari operators,philiskkairu@gmail.com,721402816
TRA1/22/C01/62441,ERMIS SAFARIS LTD,,Kiambu,Nairobi,Tour or safari operators,booking@ermissafaris.com,720703606
TRA1/47/C01/62447,OTTAWA WORLD TRAVELS $ TOURS LTD,,Nairobi,Nairobi,Tour or safari operators,pgithaiga43@gmail.com,722962296
TRA6/32/C01/62461,Homebase Gardens,,Nakuru,Nakuru,Tour or safari operators,cgithigu02@gmail.com,716109785
TRA2/1/C01/62505,Ndore Tours & Safaris Limited,,Mombasa,Mombasa,Tour or safari operators,kenyachikohsafaris@gmail.com,721425858
TRA6/32/C02/62540,JOHENSON KENYA LTD T.A ENASHIPAI RESORTS & SPA,,Nakuru,Nakuru,Tourist service vehicle hire,info@enashipai.com,719051000
TRA1/47/C02/2309,SOUTHERN TRAVEL SERVICES LTD,,Nairobi,Nairobi,Tourist service vehicle hire,info@southerntravelservices.co.ke,712997336
TRA1/47/C01/62558,FILAO ADVENTURES,,Nairobi,Nairobi,Tour or safari operators,filaoadventures@outlook.com,757139239
TRA3/3/C01/62563,VIVI IL KENYA CONFRAGOLA SAFARIS LIMITED,,Kilifi,Malindi,Tour or safari operators,discoverykenyafragola@gmail.com,799200757
TRA1/47/C04/62571,MSAFIRI AFRICA TRAVEL AND SAFARIS LTD,,Nairobi,Nairobi,Travel Agency  (Ticketing),msafiri@msafiriafrica.com,722217320
TRA1/34/C01/62574,African wattle safaris co.ltd,,Kajiado,Nairobi,Tour or safari operators,njukinaomi8182@gmail.com,2.54729E+11
TRA1/47/C01/62593,Adeli Kenya Safaris Limited,,Nairobi,Nairobi,Tour or safari operators,info@adelikenyasafaris.com,25472056453
TRA3/3/C01/62594,FLY BACK TOURS & SAFARIS LIMITED,,Kilifi,Malindi,Tour or safari operators,flybacktoursafaris@gmail.com,705644478
TRA1/47/C01/62596,WECAM ENTERPRISES LIMITED,,Nairobi,Nairobi,Tour or safari operators,mercymwenda46@gmail.com,711449640
TRA6/47/C01/62622,GATORS TOURS AND SAFARIS,,Nairobi,Nakuru,Tour or safari operators,ekcheruyot2024@gmail.com,724904432
TRA4/27/C04/62634,North Rift Tourism Consultancy LTD,,Uasin Gishu,Eldoret,Travel Agency  (Ticketing),info@northrifttourism .com,769000800
TRA1/47/C04/62644,WAYAM GOFA COMPANY LIMITED T/A WAYAM GOFA TRAVEL AGENCY,,Nairobi,Nairobi,Travel Agency  (Ticketing),wayamgofatravelagency@gmail.com,2.5472E+11
TRA1/47/C04/62661,AFRICAN DANGEL TRAVEL & TOURS LTD,,Nairobi,Nairobi,Travel Agency  (Ticketing),africandangeltravel@gmail.com,25472926914
TRA7/19/C01/62664,SILVERY-CHEEKED TOURS AND TRAVEL LIMITED,,Nyeri,Nyeri,Tour or safari operators,alikatours08@gmail.com,722837743
TRA2/2/C01/62673,JACKAL ADVENTURES TOURS AND SAFARIS LTD,,Kwale,Mombasa,Tour or safari operators,LIDAGOMASOUDI@GMAIL.COM,720967423
TRA1/47/C01/62707,KOOBI FORA TOURS LIMITED,,Nairobi,Nairobi,Tour or safari operators,goddyodhiam@gmail.com,702498224
TRA1/47/C01/62726,Mercerach Travel Ltd,,Nairobi,Nairobi,Tour or safari operators,info@mercerachtravel.com,2.54747E+11
TRA1/47/C01/62736,MALVIC TOUR AND SAFARIS LTD,,Nairobi,Nairobi,Tour or safari operators,malvictoursafaris@gmail.com,724410376
TRA1/22/C01/62737,ROYALCHOICE TRAVEL LIMITED,,Kiambu,Nairobi,Tour or safari operators,deals@royalchoicetravel.com,783027111
TRA4/27/C01/62751,ADVEN TOURS AND TRAVELS LIMITED,,Uasin Gishu,Eldoret,Tour or safari operators,info@adventoursandtravel.com,721106636
TRA4/27/C04/62752,ADVEN TOURS AND TRAVELS LIMITED,,Uasin Gishu,Eldoret,Travel Agency  (Ticketing),info@adventoursandtravel.com,721106636
TRA1/47/C04/62756,WIKALAT SAFAR,,Nairobi,Nairobi,Travel Agency  (Ticketing),nafisa@wikalat-safar.com,25411232187
TRA1/47/C02/2186,EAST AFRICA PRESTIGE SHUTTLES AND  CAR HIRE,,Nairobi,Nairobi,Tourist service vehicle hire,davidoroko@gmail.com,2.54714E+11
TRA1/47/C01/62771,TOP TRIPS TOURS AND TRAVEL LIMITED,,Nairobi,Nairobi,Tour or safari operators,rmuriithi1@gmail.com,729367563
TRA1/47/C02/340,MARKET SERVICE STATION LTD,,Nairobi,Nairobi,Tourist service vehicle hire,nicholas@marketcarhire.com,714445008
TRA3/3/C01/62793,KWATO ROUTE KENYA SAFARIS LTD,,Kilifi,Malindi,Tour or safari operators,KWATOROUTEKENYASAFARIS@GMAIL.COM,728591359
TRA5/42/C01/62794,Suvenia Africa Ltd,,Kisumu,Kisumu,Tour or safari operators,suveniaafrica@gmail.com,2.54721E+11
TRA1/22/C01/62795,Osiram Valley Safaris,,Nairobi,Nairobi,Tour or safari operators,info@osiramsafaris.com,720060658
TRA2/1/C01/62804,EDDIE MORS AFRICAN TOURS AND SAFARIS LTD,,Mombasa,Mombasa,Tour or safari operators,info@eddiemorstours.co.ke,706342287
TRA6/33/C01/62833,MEDOTI AFRICAN SAFARIS LIMITED,,Narok,Nakuru,Tour or safari operators,dksafaris2024@gmail.com,716280755
TRA6/47/C01/62849,MOFIRE ADVENTURES LIMITED,,Nairobi,Nakuru,Tour or safari operators,mofireadventures@gmail.com,719152429
TRA1/47/C01/62853,BRIANNA SAFARIS LIMITED,,Nairobi,Nairobi,Tour or safari operators,josphinemwikali12@gmail.com,741312294
TRA1/47/C02/62859,JASEN ADVENTURES AND SAFARIS LIMITED,,Nairobi,Nairobi,Tourist service vehicle hire,jasensafaris@gmail.com,722779275
TRA1/47/C01/62863,LEGITIMATE TRAVEL KENYA LTD,,Nairobi,Nairobi,Tour or safari operators,info@legitimatetravelkenya.com,720200901
TRA1/47/C01/62869,SUN SPLASH SAFARIS,,Nairobi,Nairobi,Tour or safari operators,info@sunsplashsafaris.com,2.54727E+11
TRA1/47/C01/62888,WAVELANE AFRICAN SAFARIS LIMITED,,Nairobi,Nairobi,Tour or safari operators,info@wavelanesafaris.com,700325435
TRA6/32/C01/62890,JADESTONE AFRICA TRAVELS,,Nakuru,Nakuru,Tour or safari operators,info@jadestonetravels.com,724495650
TRA1/47/C01/62905,BUFFALO STEPS ADVENTURES,,Nairobi,Nairobi,Tour or safari operators,info@buffalostepsadventures.com,713713409
TRA1/47/C04/62915,marwa travel agency,,Nairobi,Nairobi,Travel Agency  (Ticketing),marwaltd2012@gmail.com,728934882
TRA2/1/C01/62920,Astonishing Wild Escape Camping & Safari Limited,,Mombasa,Mombasa,Tour or safari operators,ngoswanilimited@gmail.com,791401787
TRA1/47/C01/62956,ALDERLEY TOURS & TRAVEL LIMITED,,Nairobi,Nairobi,Tour or safari operators,ngendogachichio@gmail.com,726919519
TRA1/47/C01/62966,KARIBUNI STAR BIZZ MEDIA & TOURS LIMITED,,Nairobi,Nairobi,Tour or safari operators,hanningtonjc@yahoo.com,25472165096
TRA1/47/C01/62972,Sanaya Tours & Safaris Ltd,,Nairobi,Nairobi,Tour or safari operators,carol@sanaya.co.ke,2.54722E+11
TRA1/47/C01/62975,FRIENDS ON SAFARI,,Nairobi,Nairobi,Tour or safari operators,pnmuigai@gmail.com,726007951
TRA1/47/C01/62987,Old Boma Ltd,,Nairobi,Nairobi,Tour or safari operators,hr@sarunibasecamp.com,115587164
TRA6/47/C01/63010,BASECAMP MASAI MARA LTD,,Nairobi,Nakuru,Tour or safari operators,hr@sarunibasecamp.com,115587164
TRA1/47/C01/63020,VIEGA EXPEDITIONS,,Nairobi,Nairobi,Tour or safari operators,viegaexpeditions@gmail.com,727107030
TRA1/47/C01/63048,7 & 8 TRAVEL AND SAFARI LIMITED,,Nairobi,Nairobi,Tour or safari operators,guyi13812294367@163.com,2.54728E+11
TRA1/47/C01/63059,"TRAIL TRACERS TOURS AND TRAVELS ",,Nairobi,Nairobi,Tour or safari operators,johnmwanguijm@gmail.com,725062180
TRA1/47/C01/63070,Royal Private Safaris Limited,,Nairobi,Nairobi,Tour or safari operators,info@royalprivatesafaris.com,25472254797
TRA1/47/C01/63095,Safe Adventures and Expeditions,,Nairobi,Nairobi,Tour or safari operators,thesafeadventure@gmail.com,722852857
TRA1/47/C04/63114,KINGSLIFE VOYAGE AGENCY,,Nairobi,Nairobi,Travel Agency  (Ticketing),ndungukarianduma@gmail.com,0713 344439
TRA6/32/C01/63128,AFRICA SAFARIS ADVENTURE LTD,,Nakuru,Nakuru,Tour or safari operators,info@africasafarisadventure.com,725202161
TRA2/2/C01/63144,Safaris Talk Agency Limited,,Kwale,Mombasa,Tour or safari operators,info@safaritalktours.com,733752365
TRA1/47/C01/63155,Charles African Safaris,,Nairobi,Nairobi,Tour or safari operators,cnyarongi@gmail.com,25411186861
TRA1/47/C01/63200,SKYPINS TOURS AND TRAVEL LIMITED,,Nairobi,Nairobi,Tour or safari operators,skypinstoursandtravel@gmail.com,705099823
TRA1/47/C02/2215,BIGEX LTD,,Nairobi,Nairobi,Tourist service vehicle hire,tchiuma@gmail.com,720089894
TRA1/47/C01/63206,KIRUG SAFARIS,,Nairobi,Nairobi,Tour or safari operators,KIRUGSAFARIS@GMAIL.COM,715505800
TRA1/47/C04/63211,SUPER WINGS LTD,,Nairobi,Nairobi,Travel Agency  (Ticketing),superwingsltd@gmail.com,722358484
TRA1/47/C04/63237,ELVIA TRAVEL & TOURS LTD,,Nairobi,Nairobi,Travel Agency  (Ticketing),Sales@elviatravel.co.ke,721434069
TRA1/22/C01/63249,Rav Africa Safaris Limited,,Kiambu,Nairobi,Tour or safari operators,ericchege034@gmail.com,713751917
TRA1/47/C02/63254,ROWLAND ADVENTURES,,Nairobi,Nairobi,Tourist service vehicle hire,manumuniafu@gmail.com,729303715
